  unhandled argument: C:\Users\vitor\Documents\MIEI\Visualização e Iluminação 1\Trabalho Prático\bin_x64\Release\gl_commandlist_basic.exe
DEVICE: GeForce_GTX_1650
vsync: on
scene.vert.glsl ...
scene.frag.glsl ...
scene.vert.glsl ...
scene.geo.glsl ...
scene.frag.glsl ...
  Timer Blit;	 GL     150; CPU     59; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     67; (microseconds, avg 128)

 Timer Frame;	 GL    6959; CPU   2688; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    110; (microseconds, avg 128)
  Timer Draw;	 GL    6850; CPU   2425; (microseconds, avg 128)
  Timer Blit;	 GL      89; CPU     47; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     57; (microseconds, avg 128)

 Timer Frame;	 GL    6937; CPU   2793; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    108; (microseconds, avg 128)
  Timer Draw;	 GL    6846; CPU   2522; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     55; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     61; (microseconds, avg 128)

 Timer Frame;	 GL    6928; CPU   2724; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    121; (microseconds, avg 128)
  Timer Draw;	 GL    6846; CPU   2446; (microseconds, avg 128)
  Timer Blit;	 GL      63; CPU     48; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     56; (microseconds, avg 128)

 Timer Frame;	 GL    6919; CPU   2493; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6835; CPU   2269; (microseconds, avg 128)
  Timer Blit;	 GL      64; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6921; CPU   2501; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6838; CPU   2274; (microseconds, avg 128)
  Timer Blit;	 GL      63; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6929; CPU   2728; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    113; (microseconds, avg 128)
  Timer Draw;	 GL    6833; CPU   2473; (microseconds, avg 128)
  Timer Blit;	 GL      77; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6929; CPU   2798; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    126; (microseconds, avg 128)
  Timer Draw;	 GL    6834; CPU   2519; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     47; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     57; (microseconds, avg 128)

 Timer Frame;	 GL    6920; CPU   2600; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    109; (microseconds, avg 128)
  Timer Draw;	 GL    6835; CPU   2344; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    6918; CPU   2510; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     94; (microseconds, avg 128)
  Timer Draw;	 GL    6836; CPU   2286; (microseconds, avg 128)
  Timer Blit;	 GL      62; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6918; CPU   2489; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     90; (microseconds, avg 128)
  Timer Draw;	 GL    6835; CPU   2273; (microseconds, avg 128)
  Timer Blit;	 GL      63; CPU     36; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     46; (microseconds, avg 128)

 Timer Frame;	 GL    6913; CPU   2507; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6832; CPU   2278; (microseconds, avg 128)
  Timer Blit;	 GL      62; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6917; CPU   2499; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     90; (microseconds, avg 128)
  Timer Draw;	 GL    6835; CPU   2281; (microseconds, avg 128)
  Timer Blit;	 GL      62; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6923; CPU   2629; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    104; (microseconds, avg 128)
  Timer Draw;	 GL    6833; CPU   2385; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     45; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6925; CPU   2585; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6839; CPU   2351; (microseconds, avg 128)
  Timer Blit;	 GL      66; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6924; CPU   2596; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6837; CPU   2361; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6922; CPU   2625; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    109; (microseconds, avg 128)
  Timer Draw;	 GL    6833; CPU   2370; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     43; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6923; CPU   2583; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    101; (microseconds, avg 128)
  Timer Draw;	 GL    6832; CPU   2346; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6931; CPU   2541; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    102; (microseconds, avg 128)
  Timer Draw;	 GL    6843; CPU   2303; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6921; CPU   2572; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6837; CPU   2336; (microseconds, avg 128)
  Timer Blit;	 GL      64; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6918; CPU   2526; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6833; CPU   2293; (microseconds, avg 128)
  Timer Blit;	 GL      66; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6916; CPU   2493; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    101; (microseconds, avg 128)
  Timer Draw;	 GL    6833; CPU   2260; (microseconds, avg 128)
  Timer Blit;	 GL      63; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6926; CPU   2532; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6836; CPU   2299; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6922; CPU   2544; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    103; (microseconds, avg 128)
  Timer Draw;	 GL    6837; CPU   2307; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6927; CPU   2606; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6837; CPU   2364; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6920; CPU   2565; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6833; CPU   2332; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6942; CPU   2651; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6840; CPU   2402; (microseconds, avg 128)
  Timer Blit;	 GL      83; CPU     45; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6922; CPU   2588; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     97; (microseconds, avg 128)
  Timer Draw;	 GL    6835; CPU   2356; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    7028; CPU   2919; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    118; (microseconds, avg 128)
  Timer Draw;	 GL    6856; CPU   2638; (microseconds, avg 128)
  Timer Blit;	 GL     152; CPU     53; (microseconds, avg 128)
  Timer GUI;	 GL       6; CPU     60; (microseconds, avg 128)

 Timer Frame;	 GL    6927; CPU   2565; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6838; CPU   2326; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     43; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    6952; CPU   2745; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    111; (microseconds, avg 128)
  Timer Draw;	 GL    6839; CPU   2479; (microseconds, avg 128)
  Timer Blit;	 GL      94; CPU     51; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     59; (microseconds, avg 128)

 Timer Frame;	 GL    7014; CPU   2735; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    115; (microseconds, avg 128)
  Timer Draw;	 GL    6849; CPU   2456; (microseconds, avg 128)
  Timer Blit;	 GL     145; CPU     54; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     63; (microseconds, avg 128)

 Timer Frame;	 GL    7065; CPU   2861; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    116; (microseconds, avg 128)
  Timer Draw;	 GL    6854; CPU   2565; (microseconds, avg 128)
  Timer Blit;	 GL     191; CPU     63; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     69; (microseconds, avg 128)

 Timer Frame;	 GL    6944; CPU   2803; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    124; (microseconds, avg 128)
  Timer Draw;	 GL    6849; CPU   2509; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     54; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     63; (microseconds, avg 128)

 Timer Frame;	 GL    6931; CPU   2629; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    102; (microseconds, avg 128)
  Timer Draw;	 GL    6842; CPU   2381; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     54; (microseconds, avg 128)

 Timer Frame;	 GL    6929; CPU   2573; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     97; (microseconds, avg 128)
  Timer Draw;	 GL    6841; CPU   2336; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6993; CPU   2846; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    115; (microseconds, avg 128)
  Timer Draw;	 GL    6846; CPU   2564; (microseconds, avg 128)
  Timer Blit;	 GL     127; CPU     54; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     63; (microseconds, avg 128)

 Timer Frame;	 GL    7016; CPU   2729; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    113; (microseconds, avg 128)
  Timer Draw;	 GL    6844; CPU   2446; (microseconds, avg 128)
  Timer Blit;	 GL     153; CPU     58; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     66; (microseconds, avg 128)

 Timer Frame;	 GL    7043; CPU   2853; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    111; (microseconds, avg 128)
  Timer Draw;	 GL    6872; CPU   2581; (microseconds, avg 128)
  Timer Blit;	 GL     151; CPU     53; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     62; (microseconds, avg 128)

 Timer Frame;	 GL    7096; CPU   3250; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6974; CPU   2973; (microseconds, avg 128)
  Timer Blit;	 GL     103; CPU     66; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     72; (microseconds, avg 128)

 Timer Frame;	 GL    6988; CPU   2865; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    112; (microseconds, avg 128)
  Timer Draw;	 GL    6866; CPU   2589; (microseconds, avg 128)
  Timer Blit;	 GL     102; CPU     55; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     63; (microseconds, avg 128)

 Timer Frame;	 GL    6992; CPU   2820; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6870; CPU   2556; (microseconds, avg 128)
  Timer Blit;	 GL     103; CPU     53; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     60; (microseconds, avg 128)

 Timer Frame;	 GL    6931; CPU   2576; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    101; (microseconds, avg 128)
  Timer Draw;	 GL    6838; CPU   2337; (microseconds, avg 128)
  Timer Blit;	 GL      74; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    7034; CPU   2860; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    120; (microseconds, avg 128)
  Timer Draw;	 GL    6850; CPU   2568; (microseconds, avg 128)
  Timer Blit;	 GL     165; CPU     58; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     66; (microseconds, avg 128)

 Timer Frame;	 GL    7010; CPU   2948; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    117; (microseconds, avg 128)
  Timer Draw;	 GL    6878; CPU   2663; (microseconds, avg 128)
  Timer Blit;	 GL     113; CPU     57; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     64; (microseconds, avg 128)

 Timer Frame;	 GL    6916; CPU   2504; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6829; CPU   2279; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6925; CPU   2547; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6839; CPU   2309; (microseconds, avg 128)
  Timer Blit;	 GL      66; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    7093; CPU   2996; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    124; (microseconds, avg 128)
  Timer Draw;	 GL    6863; CPU   2685; (microseconds, avg 128)
  Timer Blit;	 GL     209; CPU     64; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     72; (microseconds, avg 128)

 Timer Frame;	 GL    6950; CPU   2715; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    119; (microseconds, avg 128)
  Timer Draw;	 GL    6846; CPU   2439; (microseconds, avg 128)
  Timer Blit;	 GL      84; CPU     50; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     58; (microseconds, avg 128)

 Timer Frame;	 GL    6939; CPU   2624; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    110; (microseconds, avg 128)
  Timer Draw;	 GL    6845; CPU   2368; (microseconds, avg 128)
  Timer Blit;	 GL      74; CPU     45; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    6932; CPU   2635; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6839; CPU   2382; (microseconds, avg 128)
  Timer Blit;	 GL      73; CPU     47; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    7028; CPU   3043; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    123; (microseconds, avg 128)
  Timer Draw;	 GL    6870; CPU   2746; (microseconds, avg 128)
  Timer Blit;	 GL     138; CPU     57; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     67; (microseconds, avg 128)

 Timer Frame;	 GL    6939; CPU   2635; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    107; (microseconds, avg 128)
  Timer Draw;	 GL    6847; CPU   2385; (microseconds, avg 128)
  Timer Blit;	 GL      72; CPU     46; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    6966; CPU   2961; (microseconds, avg 128)
  Timer Setup;	 GL       8; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6858; CPU   2685; (microseconds, avg 128)
  Timer Blit;	 GL      87; CPU     65; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     70; (microseconds, avg 128)

 Timer Frame;	 GL    6941; CPU   2646; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    102; (microseconds, avg 128)
  Timer Draw;	 GL    6851; CPU   2400; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     46; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     54; (microseconds, avg 128)

 Timer Frame;	 GL    6946; CPU   2753; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     89; (microseconds, avg 128)
  Timer Draw;	 GL    6850; CPU   2511; (microseconds, avg 128)
  Timer Blit;	 GL      76; CPU     54; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     62; (microseconds, avg 128)

 Timer Frame;	 GL    6940; CPU   2885; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6851; CPU   2621; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     60; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     66; (microseconds, avg 128)

 Timer Frame;	 GL    6932; CPU   2760; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    101; (microseconds, avg 128)
  Timer Draw;	 GL    6837; CPU   2502; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     51; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     63; (microseconds, avg 128)

 Timer Frame;	 GL    6964; CPU   2865; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    122; (microseconds, avg 128)
  Timer Draw;	 GL    6878; CPU   2576; (microseconds, avg 128)
  Timer Blit;	 GL      66; CPU     53; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     63; (microseconds, avg 128)

 Timer Frame;	 GL    6966; CPU   2536; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     97; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2302; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     45; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    7009; CPU   2662; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6895; CPU   2416; (microseconds, avg 128)
  Timer Blit;	 GL      94; CPU     48; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     58; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2630; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     97; (microseconds, avg 128)
  Timer Draw;	 GL    6883; CPU   2387; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     48; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     56; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2514; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    104; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2278; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    7025; CPU   2847; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    116; (microseconds, avg 128)
  Timer Draw;	 GL    6899; CPU   2573; (microseconds, avg 128)
  Timer Blit;	 GL     107; CPU     52; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     59; (microseconds, avg 128)

 Timer Frame;	 GL    6976; CPU   2661; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6883; CPU   2417; (microseconds, avg 128)
  Timer Blit;	 GL      73; CPU     47; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    6976; CPU   2577; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    108; (microseconds, avg 128)
  Timer Draw;	 GL    6886; CPU   2325; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6971; CPU   2604; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    112; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2353; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6981; CPU   2564; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    107; (microseconds, avg 128)
  Timer Draw;	 GL    6888; CPU   2318; (microseconds, avg 128)
  Timer Blit;	 GL      72; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6969; CPU   2580; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    104; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2335; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6963; CPU   2492; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    103; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2259; (microseconds, avg 128)
  Timer Blit;	 GL      63; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6968; CPU   2543; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6886; CPU   2303; (microseconds, avg 128)
  Timer Blit;	 GL      62; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6977; CPU   2641; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     93; (microseconds, avg 128)
  Timer Draw;	 GL    6891; CPU   2409; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6966; CPU   2509; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    103; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2275; (microseconds, avg 128)
  Timer Blit;	 GL      64; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2547; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    103; (microseconds, avg 128)
  Timer Draw;	 GL    6886; CPU   2306; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6976; CPU   2598; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    114; (microseconds, avg 128)
  Timer Draw;	 GL    6881; CPU   2342; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6977; CPU   2606; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6885; CPU   2367; (microseconds, avg 128)
  Timer Blit;	 GL      72; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6967; CPU   2577; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    102; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2334; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6984; CPU   2461; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     60; (microseconds, avg 128)
  Timer Draw;	 GL    6894; CPU   2288; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6967; CPU   2516; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    107; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2272; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    7014; CPU   2643; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    104; (microseconds, avg 128)
  Timer Draw;	 GL    6896; CPU   2391; (microseconds, avg 128)
  Timer Blit;	 GL      98; CPU     46; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     56; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2538; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2308; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6966; CPU   2562; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6881; CPU   2329; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

